"","student_id","subject","semester","section","total_points_possible","total_points_earned","proportion_earned","gender","enrollment_reason","enrollment_status","time_spent","time_spent_hours","course_id","int","val","percomp","tv","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","date_x","post_int","post_uv","post_tv","post_percomp","date_y","date"
"398",91065,"AnPhA","S116",2,1775,1077.66667,0.607136152112676,"M","Other","Approved/Enrolled",1334.7001,22.2450016666667,"AnPhA-S116-02",4.2,2.66666666666667,3.5,3.42857142857143,4,2,3,5,4,3,4,4,3,4,"2015-09-22T16:33:00Z",NA,NA,NA,NA,NA,NA
"399",91066,"BioA","S116",1,2420,884,0.365289256198347,"F","Other","Approved/Enrolled",222.9831,3.716385,"BioA-S116-01",3.8,3.66666666666667,4,3.71428571428571,4,4,3,4,4,4,5,4,3,3,"2015-09-15T20:31:00Z",3.25,2.66666666666667,3,3,"2016-01-21T23:38:00Z",NA
"400",91067,"BioA","S116",1,2420,2413.5,0.997314049586777,"F","Other","Approved/Enrolled",2920.9838,48.6830633333333,"BioA-S116-01",4.2,3.33333333333333,4,3.85714285714286,4,3,4,4,5,4,4,4,3,4,"2015-09-20T22:47:00Z",NA,NA,NA,NA,NA,NA
"401",91163,"OcnA","S216",2,1676,1621.25,0.967332935560859,"F","Course Unavailable at Local School","Approved/Enrolled",6243.9003,104.065005,"OcnA-S216-02",3.6,3.66666666666667,3,3.71428571428571,4,4,3,3,4,4,3,4,3,3,"2016-01-30T14:42:00Z",NA,NA,NA,NA,NA,NA
"402",91164,"AnPhA","S216",2,1775,1566.05,0.882281690140845,"F","Course Unavailable at Local School","Approved/Enrolled",4359.0996,72.65166,"AnPhA-S216-02",5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,"2016-01-27T02:05:00Z",NA,NA,NA,NA,NA,NA
"403",91173,"FrScA","S116",1,1212,907,0.748349834983498,"F","Course Unavailable at Local School","Approved/Enrolled",756.0998,12.6016633333333,"FrScA-S116-01",4.8,3.33333333333333,3.5,4.14285714285714,5,3,3,5,4,3,4,5,4,5,"2015-09-16T14:13:00Z",NA,NA,NA,NA,NA,NA
"404",91175,"AnPhA","S116",2,1775,1519.21333,0.855894833802817,"F","Learning Preference of the Student","Approved/Enrolled",1315.25,21.9208333333333,"AnPhA-S116-02",4.6,4,4.5,4.28571428571429,5,4,4,5,4,4,5,4,4,5,"2015-09-27T20:40:00Z",NA,NA,NA,NA,NA,NA
"405",91176,"FrScA","S116",4,1212,1168.1,0.963778877887789,"F","Course Unavailable at Local School","Approved/Enrolled",3868.5332,64.4755533333333,"FrScA-S116-04",5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,"2015-09-15T14:14:00Z",NA,NA,NA,NA,NA,NA
"406",91212,"FrScA","S216",1,1232,1088,0.883116883116883,"F","Course Unavailable at Local School","Approved/Enrolled",906.8832,15.11472,"FrScA-S216-01",5,4.66666666666667,3.5,4.85714285714286,5,4,3,5,5,5,4,5,5,5,"2016-02-22T04:56:00Z",NA,NA,NA,NA,NA,NA
"407",91252,"OcnA","S216",2,1676,1212.78,0.723615751789976,"M","Course Unavailable at Local School","Approved/Enrolled",1479.8998,24.6649966666667,"OcnA-S216-02",4.8,4,4.5,4.42857142857143,5,4,4,5,4,3,5,5,5,5,"2016-01-26T13:37:00Z",NA,NA,NA,NA,NA,NA
"408",91300,"BioA","S116",1,2420,2313.25,0.955888429752066,"F","Scheduling Conflict","Approved/Enrolled",1311.9998,21.8666633333333,"BioA-S116-01",4.2,3.66666666666667,3.5,3.85714285714286,4,4,3,5,4,4,4,4,3,4,"2015-09-16T22:57:00Z",NA,NA,NA,NA,NA,NA
"409",91313,"AnPhA","S216",1,1775,1543.62,0.869645070422535,"M","Scheduling Conflict","Approved/Enrolled",3134.9666,52.2494433333333,"AnPhA-S216-01",4.2,3.33333333333333,3.5,3.85714285714286,4,3,3,4,5,4,4,5,3,3,"2016-01-27T16:04:00Z",NA,NA,NA,NA,NA,NA
"410",91319,"AnPhA","S116",2,1775,1531.03,0.862552112676056,"F","Other","Approved/Enrolled",686.2998,11.43833,"AnPhA-S116-02",4,4.33333333333333,3.5,4.14285714285714,4,5,3,4,4,4,4,4,4,4,"2015-09-24T15:39:00Z",NA,NA,NA,NA,NA,NA
"411",91320,"AnPhA","S116",2,1775,685.66666,0.386291076056338,"M","Course Unavailable at Local School","Approved/Enrolled",584.9166,9.74861,"AnPhA-S116-02",3.2,3.66666666666667,3,3.42857142857143,4,4,3,3,3,4,3,3,3,3,"2015-09-24T16:38:00Z",NA,NA,NA,NA,NA,NA
"412",91326,"AnPhA","S216",1,1775,927.5,0.522535211267606,"F","Other","Approved/Enrolled",657.1668,10.95278,"AnPhA-S216-01",4.6,4.33333333333333,3,4.42857142857143,5,5,5,5,5,5,1,3,3,5,"2016-02-29T16:15:00Z",NA,NA,NA,NA,NA,NA
"413",91326,"FrScA","S116",4,1212,753.28,0.621518151815181,"F","Other","Approved/Enrolled",792.6166,13.2102766666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",91340,"FrScA","S116",2,1212,1046.07,0.863094059405941,"F","Learning Preference of the Student","Approved/Enrolled",1182.9332,19.7155533333333,"FrScA-S116-02",5,4,3,4.57142857142857,5,3,3,5,5,4,3,5,5,5,"2015-09-15T14:54:00Z",NA,NA,NA,NA,NA,NA
"415",91351,"BioA","S116",1,2420,313.75,0.129648760330579,"F","Other","Approved/Enrolled",206.2335,3.437225,"BioA-S116-01",3.8,4,4,3.85714285714286,4,4,5,4,4,4,3,4,4,3,"2015-09-17T11:45:00Z",NA,NA,NA,NA,NA,NA
"416",91410,"FrScA","S216",2,1217,743,0.610517666392769,"M","Course Unavailable at Local School","Approved/Enrolled",857.6167,14.2936116666667,"FrScA-S216-02",3.4,3.33333333333333,2.5,3.42857142857143,4,3,1,3,3,4,4,4,3,3,"2016-04-27T02:12:00Z",NA,NA,NA,NA,NA,NA
"417",91471,"FrScA","S116",1,1212,947,0.781353135313531,"M","Other","Approved/Enrolled",946.7998,15.7799966666667,"FrScA-S116-01",4.8,4.33333333333333,4.5,4.57142857142857,5,4,4,5,5,5,5,4,4,5,"2015-09-25T00:22:00Z",NA,NA,NA,NA,NA,NA
"418",91477,"FrScA","S116",4,1212,1110.85,0.916542904290429,"M","Other","Approved/Enrolled",1192.1837,19.8697283333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",91550,"FrScA","S216",2,1217,855,0.702547247329499,"F","Course Unavailable at Local School","Approved/Enrolled",1722.1833,28.703055,"FrScA-S216-02",3.8,4,2,3.85714285714286,4,3,2,4,3,5,2,4,4,4,"2016-03-24T01:48:00Z",NA,NA,NA,NA,NA,NA
"420",91574,"AnPhA","S116",2,1775,1449.63666,0.816696709859155,"M","Scheduling Conflict","Approved/Enrolled",2999.75,49.9958333333333,"AnPhA-S116-02",4,3.66666666666667,3,3.85714285714286,4,3,2,4,4,4,4,4,4,4,"2015-10-09T12:47:00Z",NA,NA,NA,NA,NA,NA
"421",91575,"PhysA","S116",1,2225,2147,0.964943820224719,"M","Course Unavailable at Local School","Approved/Enrolled",2219.916,36.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",91607,"FrScA","S216",2,1217,853,0.700903861955629,"M","Course Unavailable at Local School","Approved/Enrolled",608.0833,10.1347216666667,"FrScA-S216-02",4.4,4.33333333333333,4,4.42857142857143,4,4,4,4,5,5,4,4,4,5,"2016-03-22T02:49:00Z",NA,NA,NA,NA,NA,NA
"423",91611,"BioA","S116",1,2420,2268,0.937190082644628,"F","Course Unavailable at Local School","Approved/Enrolled",616.3672,10.2727866666667,"BioA-S116-01",4,3,3,3.57142857142857,4,4,3,4,5,3,3,4,2,3,"2015-09-18T13:08:00Z",NA,NA,NA,NA,NA,NA
"424",91619,"AnPhA","S116",2,1775,722.75,0.407183098591549,"M","Course Unavailable at Local School","Approved/Enrolled",1272.2331,21.203885,"AnPhA-S116-02",4,4,4,4,4,4,4,4,4,4,4,4,4,4,"2015-09-21T16:50:00Z",NA,NA,NA,NA,NA,NA
"425",91624,"BioA","S116",1,2420,1981.77,0.818913223140496,"M","Course Unavailable at Local School","Approved/Enrolled",583.1167,9.71861166666667,"BioA-S116-01",5,3.66666666666667,4,4.42857142857143,5,4,3,5,5,4,5,5,3,5,"2015-09-16T13:50:00Z",NA,NA,NA,NA,NA,NA
"426",91633,"PhysA","S116",1,2225,1930,0.867415730337079,"M","Learning Preference of the Student","Approved/Enrolled",1510.7002,25.1783366666667,"PhysA-S116-01",4.8,4.33333333333333,4,4.57142857142857,5,5,3,5,5,5,5,5,3,4,"2015-09-16T13:19:00Z",NA,NA,NA,NA,NA,NA
"427",91634,"AnPhA","S116",2,1775,1556.47666,0.87688825915493,"F","Course Unavailable at Local School","Approved/Enrolled",1857.8168,30.9636133333333,"AnPhA-S116-02",4,3.66666666666667,3.5,3.85714285714286,4,4,3,4,4,4,4,4,3,4,"2015-09-22T17:48:00Z",NA,NA,NA,NA,NA,NA
"428",91635,"OcnA","S116",1,1676,1275.57,0.761079952267303,"F","Course Unavailable at Local School","Approved/Enrolled",3797.3334,63.28889,"OcnA-S116-01",3,3,3,3,3,3,3,3,3,3,3,3,3,3,"2015-09-16T00:16:00Z",3,3,3,2.5,"2015-12-10T15:57:00Z",NA
"429",91672,"AnPhA","S116",2,1775,1649.425,0.929253521126761,"F","Course Unavailable at Local School","Approved/Enrolled",2763.0331,46.0505516666667,"AnPhA-S116-02",3.6,4,2,4,4,4,2,2,4,4,2,4,4,4,"2015-09-18T00:54:00Z",NA,NA,NA,NA,NA,NA
"430",91709,"AnPhA","S116",2,1775,1592.73,0.897312676056338,"F","Course Unavailable at Local School","Approved/Enrolled",4315.8839,71.9313983333333,"AnPhA-S116-02",4.2,3.66666666666667,3.5,3.85714285714286,4,4,3,5,4,4,4,4,3,4,"2015-10-01T12:44:00Z",NA,NA,NA,NA,NA,NA
"431",91771,"AnPhA","S116",2,1775,691,0.389295774647887,"M","Course Unavailable at Local School","Approved/Enrolled",540.5001,9.008335,"AnPhA-S116-02",5,4,4.5,4.57142857142857,5,4,5,5,5,4,4,5,4,5,"2015-09-23T12:26:00Z",NA,NA,NA,NA,NA,NA
"432",91818,"OcnA","S116",1,1676,1622.76,0.968233890214797,"M","Other","Approved/Enrolled",1651.5005,27.5250083333333,"OcnA-S116-01",4,3.66666666666667,3.5,3.85714285714286,4,4,3,4,4,4,4,4,3,4,"2015-09-21T13:39:00Z",3.75,4,3.85714285714286,3.5,"2015-09-21T13:40:00Z",NA
"433",91821,"PhysA","S116",1,2225,2114,0.950112359550562,"M","Other","Approved/Enrolled",377.7002,6.29500333333333,"PhysA-S116-01",4,4,4,4,4,4,4,4,4,4,4,4,4,4,"2015-09-21T13:36:00Z",NA,NA,NA,NA,NA,NA
"434",91932,"AnPhA","S116",2,1775,1496.71666,0.843220653521127,"M","Other","Approved/Enrolled",1182.9667,19.7161116666667,"AnPhA-S116-02",5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,"2015-09-23T17:03:00Z",NA,NA,NA,NA,NA,NA
"435",91943,"FrScA","S216",2,1217,1133,0.930977814297453,"F","Course Unavailable at Local School","Approved/Enrolled",3429.0336,57.15056,"FrScA-S216-02",5,4.66666666666667,4.5,4.85714285714286,5,5,5,5,5,4,4,5,5,5,"2016-02-16T05:20:00Z",NA,NA,NA,NA,NA,NA
"436",92021,"OcnA","S116",2,1676,1458.25,0.870077565632458,"F","Course Unavailable at Local School","Approved/Enrolled",758.3668,12.6394466666667,"OcnA-S116-02",5,4.66666666666667,4.5,4.85714285714286,5,4,4,5,5,5,5,5,5,5,"2015-09-23T17:10:00Z",NA,NA,NA,NA,NA,NA
"437",92124,"FrScA","S216",1,1232,954,0.774350649350649,"M","Other","Approved/Enrolled",918.1832,15.3030533333333,"FrScA-S216-01",4.2,2.66666666666667,3.5,3.42857142857143,4,2,3,5,4,3,4,4,3,4,"2016-02-08T23:22:00Z",NA,NA,NA,NA,NA,NA
"438",92143,"FrScA","S116",1,1212,1143,0.943069306930693,"F","Other","Approved/Enrolled",1792.1003,29.8683383333333,"FrScA-S116-01",3.8,3,3.5,3.42857142857143,4,3,3,4,4,3,4,4,3,3,"2015-09-23T00:55:00Z",NA,NA,NA,NA,NA,NA
"439",92152,"BioA","S116",1,2420,2242.48,0.926644628099174,"F","Other","Approved/Enrolled",3214.3998,53.57333,"BioA-S116-01",3.4,4,2.5,3.57142857142857,3,4,2,4,4,4,3,3,4,3,"2015-09-23T00:35:00Z",NA,NA,NA,NA,NA,NA
"440",92185,"AnPhA","S116",2,1775,1663.11,0.93696338028169,"F","Scheduling Conflict","Approved/Enrolled",6162.1998,102.70333,"AnPhA-S116-02",4.8,4.66666666666667,4,4.71428571428571,5,5,4,5,5,5,4,5,4,4,"2015-10-03T15:24:00Z",NA,NA,NA,NA,NA,NA
"441",92214,"FrScA","S116",1,1212,1047.25,0.864067656765677,"M","Course Unavailable at Local School","Approved/Enrolled",1101.833,18.3638833333333,"FrScA-S116-01",3.4,4,4,3.71428571428571,4,5,3,3,4,4,5,3,3,3,"2015-09-22T12:31:00Z",4,4.33333333333333,4.14285714285714,3,"2016-01-04T13:13:00Z",NA
"442",92510,"BioA","S116",1,2420,2287.75,0.945351239669421,"M","Other","Approved/Enrolled",295.5494,4.92582333333333,"BioA-S116-01",5,5,5,5,5,5,5,5,5,5,5,5,5,5,"2015-10-09T18:52:00Z",NA,NA,NA,NA,NA,NA
"443",92511,"PhysA","S116",1,2225,1620.8,0.728449438202247,"M","Learning Preference of the Student","Approved/Enrolled",125.0666,2.08444333333333,"PhysA-S116-01",2.6,3.66666666666667,3,2.85714285714286,3,4,2,4,2,5,4,2,2,2,"2015-10-20T15:36:00Z",NA,NA,NA,NA,NA,NA
"444",92604,"FrScA","S116",3,1212,150,0.123762376237624,"F","Course Unavailable at Local School","Approved/Enrolled",811.4334,13.52389,"FrScA-S116-03",3.2,3,2.5,3.28571428571429,4,3,2,2,4,4,3,4,2,2,"2015-10-15T17:20:00Z",NA,NA,NA,NA,NA,NA
"445",92606,"BioA","S116",1,2420,265,0.109504132231405,"M","Learning Preference of the Student","Approved/Enrolled",10.1498,0.169163333333333,"BioA-S116-01",3.2,3,2.5,3.14285714285714,4,3,3,3,3,3,2,3,3,3,"2015-10-27T00:25:00Z",NA,NA,NA,NA,NA,NA
"446",92606,"BioA","S216",1,2425,5,0.00206185567010309,"M","Other","Approved/Enrolled",306.2668,5.10444666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",92633,"BioA","S116",1,2420,140,0.0578512396694215,"M","Learning Preference of the Student","Approved/Enrolled",571.2834,9.52139,"BioA-S116-01",4,4,4,4,4,4,4,4,4,4,4,4,4,4,"2015-11-10T17:03:00Z",NA,NA,NA,NA,NA,NA
"448",92724,"PhysA","S116",1,2225,2095,0.941573033707865,"M","Other","Approved/Enrolled",2700.6668,45.0111133333333,"PhysA-S116-01",4.2,4,4,4.14285714285714,5,4,4,4,4,5,4,4,3,4,"2015-10-18T18:23:00Z",4,4,4,3.5,"2016-01-18T18:52:00Z",NA
"449",92725,"PhysA","S116",1,2225,2147.5,0.965168539325843,"M","Other","Approved/Enrolled",2058.4167,34.306945,"PhysA-S116-01",4,3.33333333333333,3.5,3.71428571428571,4,2,3,4,4,4,4,4,4,4,"2015-10-18T03:11:00Z",4,2.66666666666667,3.42857142857143,3,"2016-01-20T03:49:00Z",NA
"450",92726,"PhysA","S116",1,2225,2190,0.984269662921348,"M","Other","Approved/Enrolled",1901.9166,31.69861,"PhysA-S116-01",2.4,3.66666666666667,2.5,3,2,3,2,2,3,5,3,2,3,3,"2015-10-24T19:30:00Z",3.75,3.33333333333333,3.57142857142857,3.5,"2016-01-20T02:56:00Z",NA
"451",92727,"PhysA","S116",1,2225,2183,0.981123595505618,"M","Other","Approved/Enrolled",898,14.9666666666667,"PhysA-S116-01",4,4,4.5,4,4,4,5,4,4,4,4,4,4,4,"2015-10-21T03:50:00Z",NA,NA,NA,NA,NA,NA
"452",92729,"PhysA","S116",1,2225,2100.5,0.944044943820225,"M","Other","Approved/Enrolled",1691.5998,28.19333,"PhysA-S116-01",3.8,4,2.5,3.85714285714286,4,4,2,4,4,4,3,4,4,3,"2015-10-21T18:32:00Z",4.25,3.66666666666667,4,3.5,"2016-01-20T03:06:00Z",NA
"453",92732,"PhysA","S116",1,2225,2067.5,0.929213483146067,"M","Other","Approved/Enrolled",2199.3,36.655,"PhysA-S116-01",3.6,3.33333333333333,3,3.42857142857143,3,3,3,4,4,4,3,4,3,3,"2015-10-29T18:01:00Z",2.75,3.33333333333333,3,2.5,"2016-01-17T17:17:00Z",NA
"454",92733,"PhysA","S116",1,2225,2134,0.959101123595506,"F","Other","Approved/Enrolled",1020.5828,17.0097133333333,"PhysA-S116-01",4.2,3.66666666666667,3,3.85714285714286,4,3,3,5,4,5,3,4,3,4,"2015-10-18T21:09:00Z",NA,NA,NA,NA,NA,NA
"455",92740,"PhysA","S116",1,2225,2186,0.98247191011236,"M","Other","Approved/Enrolled",1272.7001,21.2116683333333,"PhysA-S116-01",3.8,3.66666666666667,3.5,3.85714285714286,4,4,3,3,4,4,4,4,3,4,"2015-10-14T18:04:00Z",3.75,3.66666666666667,3.71428571428571,4,"2015-12-16T22:02:00Z",NA
"456",92741,"PhysA","S116",1,2225,2182,0.980674157303371,"F","Other","Approved/Enrolled",5373.3502,89.5558366666667,"PhysA-S116-01",4,4,4.5,4,4,4,4,4,4,4,5,4,4,4,"2015-10-12T03:21:00Z",4,4,4,4,"2015-12-26T15:51:00Z",NA
"457",92743,"PhysA","S116",1,2225,2070.5,0.930561797752809,"M","Other","Approved/Enrolled",1711.0164,28.51694,"PhysA-S116-01",4.4,3.66666666666667,3.5,4.14285714285714,5,4,3,4,4,4,4,4,3,5,"2015-10-19T23:29:00Z",3.75,3,3.42857142857143,1.5,"2016-01-22T05:36:00Z",NA
"458",94070,"FrScA","S216",1,1232,1170,0.949675324675325,"M","Other","Approved/Enrolled",2469.4006,41.1566766666667,"FrScA-S216-01",4.4,4,3.5,4.28571428571429,5,4,3,4,4,4,4,4,4,5,"2016-01-25T14:52:00Z",NA,NA,NA,NA,NA,NA
"459",94135,"FrScA","S216",1,1232,1074,0.871753246753247,"F","Other","Approved/Enrolled",706.2332,11.7705533333333,"FrScA-S216-01",4.4,3.66666666666667,3.5,4.14285714285714,5,4,3,4,4,4,4,5,3,4,"2016-01-25T18:20:00Z",NA,NA,NA,NA,NA,NA
"460",94156,"FrScA","S216",1,1232,1182,0.959415584415584,"F","Course Unavailable at Local School","Approved/Enrolled",2598.5669,43.3094483333333,"FrScA-S216-01",3.8,3,3,3.42857142857143,4,3,3,4,3,3,3,4,3,4,"2016-01-25T14:26:00Z",NA,NA,NA,NA,NA,NA
"461",94172,"FrScA","S216",1,1232,1130,0.917207792207792,"F","Course Unavailable at Local School","Approved/Enrolled",1835.5833,30.593055,"FrScA-S216-01",4.2,4,4,4,4,4,3,5,4,4,5,4,4,4,"2016-02-02T15:44:00Z",NA,NA,NA,NA,NA,NA
"462",94189,"PhysA","S216",1,2225,2051.5,0.922022471910112,"F","Learning Preference of the Student","Approved/Enrolled",2321.7998,38.6966633333333,"PhysA-S216-01",3.2,3.33333333333333,3,3.28571428571429,3,3,3,3,4,4,3,3,3,3,"2016-01-25T19:31:00Z",NA,NA,NA,NA,NA,NA
"463",94219,"AnPhA","S216",2,1775,123.5,0.0695774647887324,"F","Learning Preference of the Student","Dropped",151.75,2.52916666666667,"AnPhA-S216-02",4.6,4.33333333333333,3.5,4.42857142857143,4,4,3,5,4,5,4,5,4,5,"2016-01-25T14:32:00Z",NA,NA,NA,NA,NA,NA
"464",94240,"OcnA","S216",2,1676,1527.65,0.911485680190931,"F","Course Unavailable at Local School","Approved/Enrolled",2276.3169,37.938615,"OcnA-S216-02",5,4.33333333333333,4.5,4.71428571428571,5,4,4,5,5,4,5,5,5,5,"2016-01-25T19:12:00Z",NA,NA,NA,NA,NA,NA
"465",94246,"AnPhA","S216",1,1775,925.485,0.5214,"M","Course Unavailable at Local School","Approved/Enrolled",1351.9003,22.5316716666667,"AnPhA-S216-01",4,4,4,4,4,4,4,4,4,5,4,4,3,4,"2016-02-09T15:48:00Z",NA,NA,NA,NA,NA,NA
"466",94251,"PhysA","S216",1,2225,2167,0.973932584269663,"F","Scheduling Conflict","Approved/Enrolled",4552.0833,75.868055,"PhysA-S216-01",4,3,3,3.57142857142857,4,3,3,4,4,3,3,4,3,4,"2016-01-25T21:16:00Z",NA,NA,NA,NA,NA,NA
"467",94257,"FrScA","S216",1,1232,1122,0.910714285714286,"F","Course Unavailable at Local School","Approved/Enrolled",1175.833,19.5972166666667,"FrScA-S216-01",5,3.66666666666667,4,4.42857142857143,5,4,3,5,5,4,5,5,3,5,"2016-01-25T14:38:00Z",NA,NA,NA,NA,NA,NA
"468",94288,"FrScA","S216",1,1232,1134,0.920454545454545,"M","Course Unavailable at Local School","Approved/Enrolled",3058.6498,50.9774966666667,"FrScA-S216-01",4.6,3.66666666666667,4,4.14285714285714,5,3,4,5,5,4,4,4,4,4,"2016-01-25T14:17:00Z",NA,NA,NA,NA,NA,NA
"469",94292,"FrScA","S216",1,1232,1098,0.891233766233766,"M","Other","Approved/Enrolled",3135.3167,52.2552783333333,"FrScA-S216-01",5,5,5,5,5,5,5,5,5,5,5,5,5,5,"2016-01-28T13:22:00Z",NA,NA,NA,NA,NA,NA
"470",94319,"OcnA","S216",1,1833,1110.28,0.605717403164212,"F","Course Unavailable at Local School","Approved/Enrolled",1588.55,26.4758333333333,"OcnA-S216-01",5,5,5,5,5,5,5,5,5,5,5,5,5,5,"2016-01-27T12:52:00Z",NA,NA,NA,NA,NA,NA
"471",94323,"OcnA","S216",1,1833,1713.75,0.93494271685761,"F","Course Unavailable at Local School","Approved/Enrolled",4214.7332,70.2455533333333,"OcnA-S216-01",4.4,3.66666666666667,4,4,4,4,4,5,4,4,4,4,3,5,"2016-01-27T14:46:00Z",NA,NA,NA,NA,NA,NA
"472",94327,"OcnA","S216",2,1676,435.8,0.260023866348449,"M","Course Unavailable at Local School","Approved/Enrolled",580.3167,9.671945,"OcnA-S216-02",3.2,2,3,2.71428571428571,3,2,3,3,3,2,3,3,2,4,"2016-02-21T18:54:00Z",NA,NA,NA,NA,NA,NA
"473",94331,"FrScA","S216",1,1232,332,0.269480519480519,"F","Learning Preference of the Student","Approved/Enrolled",524.7165,8.745275,"FrScA-S216-01",4.8,3.66666666666667,4,4.28571428571429,4,3,4,5,5,5,4,5,3,5,"2016-01-28T01:27:00Z",NA,NA,NA,NA,NA,NA
"474",94332,"FrScA","S216",1,1232,1087,0.882305194805195,"M","Course Unavailable at Local School","Approved/Enrolled",1272.7337,21.2122283333333,"FrScA-S216-01",4,2,3,3.14285714285714,4,2,3,4,4,2,3,4,2,4,"2016-01-29T18:41:00Z",NA,NA,NA,NA,NA,NA
"475",94356,"FrScA","S216",1,1232,100,0.0811688311688312,"F","Scheduling Conflict","Dropped",160.4166,2.67361,"FrScA-S216-01",5,4.33333333333333,3,4.71428571428571,5,4,3,5,5,4,3,5,5,5,"2016-01-26T12:57:00Z",NA,NA,NA,NA,NA,NA
"476",94369,"FrScA","S216",3,1222,852.9,0.697954173486088,"F","Course Unavailable at Local School","Approved/Enrolled",1753.5833,29.2263883333333,"FrScA-S216-03",4,3.33333333333333,3.5,3.71428571428571,4,2,3,4,4,4,4,4,4,4,"2016-01-27T15:28:00Z",NA,NA,NA,NA,NA,NA
"477",94370,"FrScA","S216",1,1232,1166,0.946428571428571,"M","Learning Preference of the Student","Approved/Enrolled",940.3001,15.6716683333333,"FrScA-S216-01",4,4,4,4,4,4,5,4,4,4,3,4,4,4,"2016-01-25T13:57:00Z",NA,NA,NA,NA,NA,NA
"478",94376,"FrScA","S216",1,1232,1150,0.933441558441558,"F","Course Unavailable at Local School","Approved/Enrolled",1434.3999,23.906665,"FrScA-S216-01",4,2.66666666666667,3.5,3.42857142857143,4,2,3,4,4,4,4,5,2,3,"2016-01-27T18:00:00Z",NA,NA,NA,NA,NA,NA
"479",94400,"FrScA","S216",1,1232,1068,0.866883116883117,"M","Learning Preference of the Student","Approved/Enrolled",2111.7837,35.196395,"FrScA-S216-01",3.8,3,2.5,3.57142857142857,4,3,2,3,4,2,3,4,4,4,"2016-02-01T18:07:00Z",NA,NA,NA,NA,NA,NA
"480",94402,"FrScA","S216",1,1232,1165,0.945616883116883,"M","Course Unavailable at Local School","Approved/Enrolled",177.7168,2.96194666666667,"FrScA-S216-01",4.4,3.66666666666667,3.5,4,4,3,2,5,4,5,5,5,3,4,"2016-01-26T00:11:00Z",NA,NA,NA,NA,NA,NA
"481",94404,"FrScA","S216",1,1232,1057,0.857954545454545,"F","Learning Preference of the Student","Approved/Enrolled",1665.1169,27.7519483333333,"FrScA-S216-01",4,2.33333333333333,3.5,3.28571428571429,4,2,3,4,4,3,4,4,2,4,"2016-01-25T14:25:00Z",NA,NA,NA,NA,NA,NA
"482",94419,"FrScA","S216",1,1232,1105,0.896915584415584,"M","Other","Approved/Enrolled",1095.1999,18.2533316666667,"FrScA-S216-01",3.8,3.33333333333333,3,3.57142857142857,4,3,2,4,4,4,4,4,3,3,"2016-01-25T20:05:00Z",NA,NA,NA,NA,NA,NA
"483",94542,"AnPhA","S216",2,1775,927,0.522253521126761,"F","Other","Approved/Enrolled",1558.5331,25.9755516666667,"AnPhA-S216-02",4.8,4.33333333333333,3.5,4.57142857142857,5,5,3,5,5,5,4,5,3,4,"2016-01-25T14:31:00Z",NA,NA,NA,NA,NA,NA
"484",94545,"AnPhA","S216",2,1775,1170.25,0.659295774647887,"F","Other","Approved/Enrolled",855.3833,14.2563883333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",94550,"AnPhA","S216",2,1775,1605.4,0.904450704225352,"F","Other","Approved/Enrolled",2856.6166,47.6102766666667,"AnPhA-S216-02",5,5,4,5,5,5,3,5,5,5,5,5,5,5,"2016-01-25T18:59:00Z",NA,NA,NA,NA,NA,NA
"486",94556,"OcnA","S216",2,1676,1409.68,0.84109785202864,"F","Course Unavailable at Local School","Approved/Enrolled",2287.2334,38.1205566666667,"OcnA-S216-02",3,2.66666666666667,3,2.85714285714286,3,2,3,3,3,3,3,3,3,3,"2016-01-25T18:07:00Z",NA,NA,NA,NA,NA,NA
"487",94577,"OcnA","S216",2,1676,1494.39,0.891640811455847,"M","Course Unavailable at Local School","Approved/Enrolled",1697.5829,28.2930483333333,"OcnA-S216-02",4.2,3.66666666666667,3.5,4,4,3,4,4,5,4,3,4,4,4,"2016-01-25T19:33:00Z",NA,NA,NA,NA,NA,NA
"488",94586,"FrScA","S216",1,1232,1002.5,0.813717532467532,"F","Learning Preference of the Student","Approved/Enrolled",791.0503,13.1841716666667,"FrScA-S216-01",4.4,3.66666666666667,3.5,4,4,3,4,5,4,4,3,4,4,5,"2016-02-12T12:50:00Z",NA,NA,NA,NA,NA,NA
"489",94590,"OcnA","S216",1,1833,1441.48,0.786404800872886,"M","Course Unavailable at Local School","Approved/Enrolled",1428.0167,23.8002783333333,"OcnA-S216-01",3,2,3,2.57142857142857,3,2,4,3,4,2,2,3,2,2,"2016-01-25T15:03:00Z",NA,NA,NA,NA,NA,NA
